HOME_TEAM_ID,GAME_ID,SEASON,HOME_W,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_LAST_GAME_FG_PCT,HOME_LAST_GAME_TOT_REB,HOME_LAST_GAME_TURNOVERS,AWAY_TEAM_ID,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE,AWAY_LAST_GAME_FG_PCT,AWAY_LAST_GAME_TOT_REB,AWAY_LAST_GAME_TURNOVERS
1610612737,21700072,2017-18,0,0.5094339622641509,,1.0,0.0,0.25,-9.333333333333334,0.48216466789067275,0.395,44.0,10.0,1610612743,0.4912280701754385,,2.0,0.0,639.0,-1.6666666666666667,0.5369188965680193,0.38,58.0,14.0
1610612737,21700085,2017-18,0,0.5309734513274337,0.0,2.0,,0.2,-7.0,0.5055326299273536,0.416,45.0,12.0,1610612749,0.5,0.0,3.0,,1013.5,1.6666666666666667,0.5447215034370997,0.455,45.0,17.0
1610612737,21700123,2017-18,0,0.5163934426229508,,2.0,0.0,0.14285714285714285,-8.666666666666666,0.528609477470641,0.436,59.0,18.0,1610612745,0.5526315789473685,,2.0,1.0,336.125,0.0,0.490739427184313,0.477,53.0,14.0
1610612737,21700146,2017-18,0,0.5603448275862069,,1.0,1.0,0.1111111111111111,-7.666666666666667,0.5255794234030525,0.477,56.0,17.0,1610612738,0.5416666666666666,,1.0,1.0,31.444444444444443,16.666666666666668,0.5690345411816145,0.438,63.0,14.0
1610612737,21700204,2017-18,1,0.5508474576271186,,2.0,0.0,0.15384615384615385,-9.0,0.5326359812591619,0.46,42.0,16.0,1610612758,0.5145631067961165,,2.0,0.0,579.3333333333334,-14.666666666666666,0.5202290771345665,0.405,44.0,10.0
1610612737,21700230,2017-18,0,0.6976744186046512,1.0,3.0,,0.14285714285714285,8.666666666666666,0.5684728093186359,0.633,61.0,19.0,1610612738,0.4019607843137255,1.0,2.0,,19.266666666666666,4.0,0.4809754260364693,0.329,64.0,15.0
1610612737,21700256,2017-18,0,0.5178571428571429,,2.0,0.0,0.1875,8.0,0.5900256720024162,0.435,44.0,15.0,1610612746,0.4722222222222222,,4.0,0.0,214.85714285714286,-8.0,0.5106412382531785,0.398,56.0,14.0
1610612737,21700268,2017-18,1,0.5739130434782609,0.0,2.0,,0.17647058823529413,-11.666666666666666,0.5487718802936195,0.482,42.0,15.0,1610612752,0.5950413223140496,1.0,2.0,,339.26666666666665,-3.3333333333333335,0.5394643235552327,0.462,58.0,12.0
1610612737,21700280,2017-18,0,0.6111111111111112,1.0,1.0,,0.16666666666666666,-4.0,0.5676270991488382,0.475,50.0,10.0,1610612761,0.5135135135135135,,1.0,0.0,463.29411764705884,-0.6666666666666666,0.5322612331958126,0.494,49.0,20.0
1610612737,21700313,2017-18,0,0.419047619047619,0.0,5.0,,0.21052631578947367,-11.666666666666666,0.5346905912123302,0.347,41.0,19.0,1610612739,0.5495495495495496,1.0,2.0,,35.45,11.333333333333334,0.5590989340989341,0.494,53.0,14.0
